caseid,resource,processing,waiting,avg_process_time,avg_waiting_time,cycle_time,start_time
12,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1921.195, 61.172, 90.607, 988.139, 475.533, 1873.633, 778.371, 1967.535, 517.439, 1683.226, 923.961, 5741.073, 472.55, 0.0, 45634.608, 462.38, 1503.703, 154262.947, 60.0, 60.0, 0.0, 133.582, 0.0, 755.709]","[0.0, 0.0, 0.0, 1728.496, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2461.855, 59478.71, 10090.653, 0.0, 27073.108, 144814.772, 0.0, 264.022, 0.0]",9181.973458333332,10246.317333333334,466278.979,2017-08-16 14:02:27.681000
13,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2083.606, 110.412, 49.137, 771.617, 602.577, 963.664, 1339.099, 1030.994, 539.277, 2486.315, 1118.979, 2318.426, 628.261, 1066.306, 1855.458, 8518.129, 716.175, 0.0, 18950.875, 740.234, 1216.576, 144724.113, 60.0, 60.0, 0.0, 353.564, 0.0, 888.449]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8291.959, 43348.275, 8997.442, 0.0, 10052.604, 9002.409, 0.0, 0.0, 0.0]",6899.722964285714,2846.1674642857142,272884.932,2017-08-16 22:43:02.092000
14,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1567.316, 310.217, 229.842, 1406.613, 2244.942, 13860.288, 1019.111, 0.0, 50486.784, 645.871, 1189.753, 143437.966, 60.0, 60.0, 0.0, 238.485, 0.0, 775.278]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1930.465, 4509.511, 34079.433, 2045.134, 0.0, 13944.558, 139836.671, 328.825, 619.488, 0.0]",12085.136999999999,10960.782500000001,414826.551,2017-08-17 04:33:28.872000
15,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2984.44, 151.55, 67.27, 363.39, 790.287, 13055.706, 975.014, 0.0, 17985.237, 757.258, 294.058, 155295.013, 60.0, 60.0, 0.0, 264.022, 0.0, 709.951]","[0.0, 0.0, 0.0, 5307.621, 2560.845, 1308.045, 0.0, 0.0, 2334.263, 21086.444, 3906.735, 25122.313, 0.0, 14416.849, 139896.671, 133.582, 0.0, 755.709]",10767.399777777779,12046.059833333333,410642.27300000004,2017-08-17 05:41:34.338000
16,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[592.962, 791.475, 84.95, 2098.465, 712.963, 1308.045, 2889.576, 12031.541, 399.831, 0.0, 34699.587, 419.031, 783.38, 164328.16, 60.0, 60.0, 0.0, 181.199, 0.0, 645.25]","[0.0, 0.0, 0.0, 1832.139, 0.0, 539.704, 2000.304, 1613.733, 0.0, 0.0, 6311.603, 3188.064, 32307.962, 93072.957, 0.0, 10585.068, 38483.222, 0.0, 0.0, 0.0]",11104.32075,9496.7378,412021.17100000003,2017-08-17 07:14:27.083000
17,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2695.211, 487.014, 130.839, 1739.866, 1261.809, 7661.349, 1766.396, 0.0, 36648.417, 779.332, 1378.129, 160717.458, 60.0, 60.0, 0.0, 410.827, 0.0, 821.124]","[0.0, 0.0, 0.0, 7140.953, 3739.582, 14553.257, 0.0, 0.0, 11915.586, 6866.684, 123249.697, 9912.293, 0.0, 9604.06, 167934.094, 0.0, 0.0, 0.0]",12034.320611111112,19717.567,571533.977,2017-08-17 10:10:29.475000
18,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[408.829, 254.253, 143.46, 829.177, 5449.625, 12127.105, 1289.852, 0.0, 20277.155, 705.918, 1261.754, 26975.138, 60.0, 60.0, 0.0, 328.825, 0.0, 619.488]","[0.0, 0.0, 0.0, 8381.061, 3431.98, 16764.981, 0.0, 0.0, 765.396, 5971.514, 13496.103, 115915.846, 0.0, 14371.54, 139956.671, 0.0, 68.779, 169.706]",3932.8099444444433,17738.53205555556,390084.156,2017-08-17 11:12:55.989000
19,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1797.395, 467.787, 135.141, 1554.877, 824.227, 1422.93, 861.628, 768.11, 791.008, 1783.847, 231.155, 1478.705, 906.608, 12227.068, 1140.786, 0.0, 46948.654, 394.85, 1314.046, 141791.193, 60.0, 60.0, 0.0, 173.646, 0.0, 677.693]","[0.0, 0.0, 0.0, 26579.55, 0.0, 4134.268, 0.0, 2020.354, 0.0, 857.273, 0.0, 11575.535, 2218.266, 1414.119, 0.0, 0.0, 9423.191, 9070.818, 62861.867, 71934.689, 0.0, 10403.468, 122720.081, 0.0, 0.0, 0.0]",8377.359769230769,12892.826115384618,553024.8330000001,2017-08-17 16:26:26.587000
20,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[569.543, 1063.503, 258.437, 1059.263, 892.936, 15503.661, 1018.852, 0.0, 44357.017, 369.75, 1983.211, 140678.966, 60.0, 60.0, 0.0, 208.084, 0.0, 842.309]","[0.0, 0.0, 0.0, 4435.518, 2590.829, 2539.192, 0.0, 0.0, 4512.533, 11444.348, 78252.453, 14213.02, 0.0, 22284.573, 158972.801, 0.0, 0.0, 0.0]",11606.973999999998,16624.737055555554,508170.799,2017-08-18 00:56:15.761000
21,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[1303.075, 301.52, 161.224, 1403.688, 708.814, 755.345, 4372.809, 6983.733, 2024.849, 0.0, 42910.454, 598.035, 705.923, 60953.221, 60.0, 60.0, 0.0, 365.174, 1896.463, 0.0, 689.485]","[0.0, 0.0, 0.0, 803.155, 0.0, 952.232, 9097.728, 2304.623, 0.0, 0.0, 3649.454, 13663.288, 73620.699, 14039.388, 0.0, 33364.098, 63571.809, 0.0, 0.0, 0.0, 0.0]",6012.086285714286,10241.260666666665,341320.28599999996,2017-08-18 02:23:32.082000
22,"['Role 1', 'Role 2', 'Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2272.722, 302.961, 1791.248, 189.881, 226.797, 1414.119, 1528.776, 2627.621, 1286.477, 0.0, 16713.633, 369.367, 1743.874, 117242.928, 60.0, 60.0, 0.0, 178.099, 0.0, 852.81]","[0.0, 0.0, 0.0, 0.0, 0.0, 3033.826, 5360.384, 7585.14, 0.0, 0.0, 30296.672, 3831.596, 70723.694, 12805.835, 0.0, 10644.765, 34989.66, 0.0, 0.0, 0.0]",7443.06565,8963.5786,328132.885,2017-08-18 07:02:57.816000
23,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2163.319, 128.81, 61.866, 1935.801, 561.834, 2390.422, 453.448, 2087.615, 989.338, 7478.274, 846.81, 0.0, 48026.764, 739.971, 1057.303, 169138.295, 60.0, 60.0, 0.0, 287.39, 0.0, 876.834]","[0.0, 0.0, 0.0, 3434.149, 0.0, 7775.126, 0.0, 31729.624, 12173.708, 2753.623, 0.0, 0.0, 6898.898, 4923.751, 15161.599, 149586.613, 0.0, 34419.914, 137575.421, 0.0, 0.0, 0.0]",10879.277,18474.20118181818,645776.52,2017-08-18 09:55:10.386000
24,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[3041.955, 194.333, 97.803, 1467.9, 1117.395, 6374.92, 644.912, 0.0, 37394.519, 601.064, 1211.025, 37395.537, 60.0, 60.0, 0.0, 311.554, 1855.901, 0.0, 895.575]","[0.0, 0.0, 0.0, 7178.9, 33093.375, 10696.703, 0.0, 0.0, 3198.061, 24191.543, 11594.488, 122471.84, 0.0, 12394.314, 158912.801, 0.0, 0.0, 0.0, 0.0]",4880.231210526315,20196.422368421056,476456.418,2017-08-18 10:18:22.779000
25,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3369.162, 68.29, 116.463, 1584.854, 367.125, 1470.567, 570.581, 1323.785, 626.314, 1157.51, 1338.015, 10465.691, 375.659, 0.0, 28379.647, 430.998, 1950.521, 101561.282, 60.0, 60.0, 0.0, 132.161, 0.0, 628.404]","[0.0, 0.0, 0.0, 9968.041, 0.0, 32318.708, 0.0, 11121.898, 0.0, 5527.504, 6559.099, 25291.491, 0.0, 0.0, 14595.826, 7402.456, 139511.899, 45184.671, 0.0, 6325.219, 37007.807, 0.0, 187.701, 0.0]",6501.542875,14208.43,497039.34900000005,2017-08-18 11:17:19.757000
26,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1148.054, 281.056, 202.974, 1653.848, 510.462, 1786.47, 513.67, 752.67, 268.726, 1592.544, 838.861, 1721.401, 483.085, 1413.072, 742.623, 10035.289, 1002.601, 0.0, 26097.13, 378.151, 970.357, 133539.969, 60.0, 60.0, 0.0, 417.53, 0.0, 800.19]","[0.0, 0.0, 0.0, 9335.852, 0.0, 31992.09, 0.0, 10716.124, 0.0, 7886.716, 0.0, 7901.443, 0.0, 29520.178, 13956.108, 27239.329, 0.0, 0.0, 19372.498, 29665.932, 63193.658, 112707.947, 0.0, 58555.419, 30837.977, 0.0, 0.0, 0.0]",6688.240464285715,16174.331107142858,640152.004,2017-08-18 12:26:18.631000
27,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[2728.641, 362.324, 155.7, 1931.956, 904.413, 3958.121, 1345.392, 0.0, 16868.739, 380.621, 1423.336, 157611.818, 60.0, 60.0, 0.0, 397.844, 1970.392, 0.0, 571.207]","[0.0, 0.0, 0.0, 18281.422, 9313.863, 6390.89, 0.0, 0.0, 10832.064, 23161.287, 12424.892, 126100.356, 0.0, 4841.26, 65384.021, 0.0, 0.0, 0.0, 182.779]",10038.447578947367,14574.359684210525,467643.338,2017-08-18 19:29:21.350000
28,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1686.882, 695.376, 73.35, 2569.193, 1598.063, 6821.962, 1909.453, 0.0, 19011.587, 380.234, 1530.878, 165035.958, 60.0, 60.0, 0.0, 370.48, 0.0, 352.677]","[0.0, 0.0, 0.0, 13790.202, 4539.73, 6265.18, 0.0, 0.0, 22653.867, 5887.504, 8622.175, 146962.904, 0.0, 7762.96, 34693.129, 132.161, 445.625, 0.0]",11230.894055555556,13986.413166666667,453911.53,2017-08-18 23:22:00.253000
29,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1725.081, 273.227, 81.004, 604.895, 993.713, 1508.571, 2484.544, 11329.491, 1850.776, 0.0, 19697.607, 615.176, 1707.993, 81273.253, 60.0, 60.0, 0.0, 401.792, 0.0, 601.466]","[0.0, 0.0, 0.0, 4348.891, 0.0, 8544.228, 8558.284, 28931.791, 0.0, 0.0, 6795.655, 8065.22, 139221.495, 7898.452, 0.0, 25736.418, 70431.396, 0.0, 0.0, 0.0]",6263.4294500000005,15426.5915,433800.419,2017-08-19 03:00:43.698000
30,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2885.307, 640.711, 216.449, 1530.825, 779.842, 1149.549, 669.581, 1815.609, 408.672, 1342.688, 299.973, 2010.312, 838.212, 21248.359, 1599.616, 0.0, 24190.042, 479.66, 807.89, 17218.353, 60.0, 60.0, 0.0, 134.559, 0.0, 825.599]","[0.0, 0.0, 0.0, 2972.328, 0.0, 7601.217, 0.0, 25595.745, 0.0, 22799.582, 0.0, 4993.458, 26744.615, 7159.281, 0.0, 0.0, 22403.041, 7955.724, 60548.957, 144028.568, 0.0, 33258.605, 136447.91, 0.0, 0.0, 0.0]",3123.5310769230773,19327.270423076923,583720.839,2017-08-19 03:06:02.001000
31,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2844.326, 136.292, 217.482, 1667.365, 1466.35, 2364.626, 1982.992, 0.0, 43036.996, 724.056, 449.385, 26906.505, 60.0, 60.0, 0.0, 290.908, 0.0, 557.09]","[0.0, 0.0, 0.0, 3506.819, 7848.322, 26445.217, 0.0, 0.0, 19194.29, 21450.537, 114543.489, 86771.799, 0.0, 5343.132, 68559.784, 0.0, 0.0, 0.0]",4598.0207222222225,19647.966055555557,436427.76200000005,2017-08-19 03:31:42.702000
32,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[1920.438, 478.559, 156.755, 1445.378, 692.147, 1124.01, 875.607, 1256.525, 497.189, 892.328, 986.591, 12584.628, 1928.591, 0.0, 35286.297, 393.842, 418.479, 104164.949, 60.0, 60.0, 0.0, 216.675, 1702.464, 0.0, 283.248]","[0.0, 0.0, 0.0, 6052.532, 0.0, 25334.303, 0.0, 20000.697, 0.0, 25617.927, 7788.068, 7411.387, 0.0, 0.0, 20168.675, 8772.811, 58064.572, 144487.026, 0.0, 55703.191, 30737.241, 0.0, 0.0, 335.13, 1496.28]",6696.987999999999,16478.793600000005,579394.54,2017-08-19 06:25:19.389000
